"","Year","Rainfall.6","Soil_Moisture.6","ET_Anomaly.6","ET.6","Temp.6","Rainfall.7","Soil_Moisture.7","ET_Anomaly.7","ET.7","Temp.7","Rainfall.8","Soil_Moisture.8","ET_Anomaly.8","ET.8","Temp.8","Rainfall.9","Soil_Moisture.9","ET_Anomaly.9","ET.9","Temp.9","Rainfall.10","Soil_Moisture.10","ET_Anomaly.10","ET.10","Temp.10","Rainfall.11","Soil_Moisture.11","ET_Anomaly.11","ET.11","Temp.11","Rainfall.12","Soil_Moisture.12","ET_Anomaly.12","ET.12","Temp.12","Rainfall.1","Soil_Moisture.1","ET_Anomaly.1","ET.1","Temp.1","Rainfall.2","Soil_Moisture.2","ET_Anomaly.2","ET.2","Temp.2","Rainfall.3","Soil_Moisture.3","ET_Anomaly.3","ET.3","Temp.3","Rainfall.4","Soil_Moisture.4","ET_Anomaly.4","ET.4","Temp.4","Rainfall.5","Soil_Moisture.5","ET_Anomaly.5","ET.5","Temp.5","Yield"
"12",2000,2.16777875051827,0.272874346698873,NA,NA,14.4954330093292,2.74315831186825,0.238719279582276,NA,NA,22.0950402036654,3.2950312370481,0.245230050623023,NA,NA,19.5040053472443,4.77365757088258,0.272724776140388,NA,NA,9.5307346200278,2.72888221688964,0.280297468301344,NA,NA,3.32970527212505,2.43091056294928,0.327452442782823,NA,NA,-6.63781408272388,2.35380642270869,0.349206653640334,NA,NA,-18.7314077212435,NA,0.393111458817433,NA,NA,NA,NA,0.395069660984129,NA,NA,-11.1451860489475,NA,0.404176341006803,NA,NA,-8.64330632545771,NA,0.393323670212672,NA,NA,-4.65577218458491,NA,0.338281952649106,NA,NA,6.26474230584721,2.1
"110",2001,2.51095796763784,0.240433698135413,NA,NA,18.696429645782,2.60037493676453,0.234220301060993,NA,NA,21.446101409862,3.37721080395817,0.23514171227743,NA,NA,19.0260022062174,4.19549748870531,0.268316747800742,NA,NA,12.4591507888858,4.53640749515926,0.269723650613461,NA,NA,3.33748177802944,3.66545023492954,0.301154361160914,NA,NA,-9.77686024691012,2.27762188036297,0.336306273680765,NA,NA,-13.2148606374446,0.733801135020348,0.361461608484731,NA,NA,-23.6885216465762,0.358907253188222,0.361625769142656,NA,NA,-21.6213624239846,1.00045401653642,0.372119089540599,NA,NA,-8.82135832157555,0.812156604780914,0.393182202310481,NA,NA,-2.39741498448563,1.08359325454909,0.294074621998483,NA,NA,15.516071492457,2.2
"278",2002,2.08686514149821,0.270190338120288,NA,NA,17.1010396720109,2.86866137080981,0.236371441037243,NA,NA,20.9744840537154,3.51697159424758,0.248775435355748,NA,NA,18.9170160337227,6.25630458063078,0.268902444970051,NA,NA,12.7167871054919,5.74794436891376,0.303062439641431,NA,NA,0.959345722626599,2.42248133926633,0.355756864788149,NA,NA,-12.6368172658333,1.47670066229378,0.382830566259739,NA,NA,-18.2791160615591,0.618834668073927,0.342276850209975,NA,NA,-24.8687337086793,0.586623745357302,0.346560387907166,NA,NA,-22.9316327822411,0.962554857810867,0.360597761825562,NA,NA,-15.4420293108557,0.805976512617412,0.365723762298659,NA,NA,-4.9495091186561,1.06049993623526,0.331194112119288,NA,NA,5.62152226872834,2.2
"446",2003,2.0082473215127,0.234209463753497,98.14338542,60.3745694605,19.1942720070324,3.44552935737512,0.251000570204889,97.88740328,71.0043930589,20.4709139783299,4.13029542164972,0.24580088894973,98.20165308,46.3370107772,20.3289243209336,5.6513311327246,0.269310017843915,97.96527318,15.5501378198,14.7346032627062,4.6767283516606,0.283873391697591,110.0795482,4.33288417175,2.75592639174641,4.43219997941426,0.325662896028338,109.8097567,2.07910742286,-7.45808858073632,2.7014922247293,0.382117236935346,100.7468537,0.257108203912,-16.4432710069853,1.0693700286257,0.390994235886482,100.5964604,0.0888572472183,-22.4296322861297,0.944052608743598,0.39033008146162,101.8269605,0.309191722705,-24.1451193270333,0.58759539980156,0.392859312168109,102.6083808,2.12554449112,-16.0866278788646,0.668617170417715,0.388456764444857,113.4707064,12.7443693373,-5.80949121511433,1.07997229361673,0.306936577505071,99.08527592,35.7391647441,11.4747653906741,2.2
"614",2004,2.0885075626121,0.29177605289673,117.5290491,70.2166753937,14.6489585307314,3.12585209636744,0.243287799270617,98.54594357,72.40847312,21.4658555815762,3.73447768075109,0.261085721248357,111.9568518,52.5191257363,17.2552361618458,5.60111363270143,0.274240837901122,114.3795525,20.0908277249,12.3427143987057,4.35854741964418,0.276407500128464,125.9153016,5.79335036952,4.68904661412056,2.62002299580678,0.300122782151166,113.0783037,2.16681952363,-8.41925844421472,2.15639599710903,0.333033638875925,101.0727142,0.268828911742,-23.8232471525976,2.31296437344306,0.390805177935874,100.8960766,0.099012103218,-24.6998171411546,0.392607929552183,0.390029614198883,102.1430117,0.295909931107,-18.7654877484345,0.896589408359858,0.393441229627104,103.158839,1.98285227393,-12.9706010764435,0.986581576264,0.389991357903395,115.2352054,12.9264798327,-5.42661415616547,1.41966712406803,0.353228492772086,128.5099744,47.904045594,4.84059707107963,2.2
"782",2005,2.44994032402975,0.226724297577217,94.42172403,58.5466752938,20.244185328695,2.81331109994762,0.230861595988311,96.49720646,70.7842401756,21.8057661016241,4.36411344772092,0.250081896037449,101.7628949,48.1677956575,18.8965227278196,7.08525953097495,0.267425424912752,106.6383612,18.6033667387,13.9418342449124,3.59376772354275,0.278146269281396,119.0434865,5.37143380035,6.18228080531958,3.21639797321151,0.304515913147876,115.0153662,2.22774165971,-8.79894265755741,2.72608521673225,0.347351167002469,101.5622006,0.283306370958,-19.856366071769,0.896561086506097,0.348213079016836,100.5136664,0.0858717810319,-26.1498371017377,1.27850471823424,0.353893976680631,101.6261955,0.273836847775,-19.1043699594217,0.734575277582724,0.35683901753847,102.1208516,2.07742465207,-10.7278402698148,1.11710176386206,0.367423999398443,105.1719932,11.8410789231,-1.6136631085653,0.921065832859043,0.308782376065957,106.4927557,36.642713851,11.83348473195,1.9
"950",2006,2.08294201105276,0.237302118314169,92.2781442,58.0690560947,19.1815735446906,3.58595206918692,0.247410775639365,100.1889152,73.2899538102,21.4270983704024,3.41980453790498,0.256715332080197,105.053452,49.0988770758,17.6871818474298,3.78534959097605,0.257029125731228,102.0578782,17.8536784254,12.1318696782325,4.326252968264,0.288388765312681,140.5724059,6.60088952761,3.31136654924177,3.28372109823863,0.320795945403568,113.3264523,2.08142130245,-7.22130674172981,2.07035742918676,0.357315646329323,100.667515,0.243053529763,-16.1840779380176,1.46527806912408,0.361204394389827,100.6635643,0.0884935556853,-21.5099438086211,2.29778381425823,0.373441689301961,101.1648087,0.287904913077,-20.8418546383044,0.961067378758103,0.377590570830314,102.5039109,1.86321855644,-9.55996071115271,1.01402720143335,0.370539695079897,92.82825007,9.21825002083,-0.534136098650345,1.29589359200627,0.292463221900569,85.71416796,28.7213128159,14.6581332693728,2.1
"1118",2007,2.42047000456335,0.250474368837794,102.7484407,63.146658636,18.4517211244021,3.36918995361849,0.247656026410018,101.513187,75.3472728131,19.8625783730095,4.18108892519045,0.252694209970618,113.0557634,52.0044351599,17.1679450189392,7.63309016630012,0.279878539445991,124.7478118,21.033615699,11.3905318598903,5.16968144365384,0.278945109117262,131.316801,6.05277564864,5.15190021503298,5.48005893325587,0.317796164180366,104.7238734,1.97791763416,-10.0487509466562,1.46308211634481,0.339212662289752,101.4794912,0.311587470933,-22.4407043174949,1.48732398369446,0.368738771017621,100.610206,0.0808445191306,-22.5243454252428,1.06830988066958,0.366729570967456,101.4753803,0.289737015515,-20.3882252628305,0.619475520578451,0.37356380860931,108.0768439,2.23572359829,-15.0488702149996,0.897102090692774,0.37944272361651,102.7922265,11.4260210589,-2.93722644607497,1.1186072450281,0.300515475202512,114.690099,39.2844916401,10.8899311405469,2.2
"1286",2008,3.13811550176569,0.238893329817302,91.71723697,57.8343436299,19.6308058986978,3.51050698729276,0.252403174444511,99.62527746,74.8270626471,21.3140292919477,3.5974223294304,0.256124201881492,91.70483743,46.4254470147,20.2635760757277,5.00666325508152,0.269937308283108,101.6829119,16.7330354005,11.5034750676171,5.28765013864476,0.282372261094866,134.1595743,6.60404664402,3.92966452838966,5.04160823663598,0.308070099433099,106.3208179,1.5780043013,-8.88084237234698,2.76464120882125,0.339560355339808,101.6436051,0.287907652176,-21.9330645607211,2.53921279830235,0.366092371921916,100.8382141,0.0937048444879,-25.8365702324738,1.54539913922682,0.37140550241012,102.2626366,0.310251703454,-21.1794235453416,0.831936722554762,0.371889649490534,112.7604371,2.47170903419,-14.8667866886169,1.14171561395656,0.377955241256759,101.2181958,11.4316497053,-1.32922572093511,0.909062607414233,0.283050978218984,106.0987814,38.0294990862,10.7671892351891,1.8
"1454",2009,2.07055158380014,0.252869157736211,100.9549224,61.7384967082,17.7483834862367,3.94096775018906,0.24071314327174,100.1830019,73.2328552032,21.1066498629104,3.94721693524583,0.258412915035008,111.9925423,52.7401897252,17.2217634687813,3.57396921379802,0.256979659389668,118.771239,20.4146810859,12.5688642880301,2.73484898525292,0.270606541075545,140.3106517,7.02625710841,-0.33848685391526,2.32701545751766,0.321664426642932,113.8074772,2.17990369428,-4.66410175293157,2.50562409931884,0.345893827653177,100.7029792,0.246537613491,-16.1414849525766,1.16760289524154,0.365153477202701,100.3955076,0.0873743799554,-24.8096159783603,0.532705232385009,0.365579482002186,101.9884883,0.298749819232,-19.62886643193,1.01938869045904,0.371391865113117,106.2813752,2.05765870202,-13.298215285707,1.10119597984777,0.381605366209447,109.0240696,11.7469871555,-3.98203070572744,1.59734807297257,0.32792046703417,122.9385589,45.2235731055,6.17560381257374,2
"1622",2010,1.74889342821229,0.238456946628121,107.2942499,65.4467912947,17.6344810960735,3.43236519999331,0.242726608994034,102.8135068,74.8159033532,21.0543202225748,4.21551457015932,0.252702220806014,92.63473943,45.3883002108,19.6708508363215,6.80146576291003,0.270380465225437,112.2917721,19.9381856784,11.9573121321078,3.2566010103071,0.288469754681347,137.3009726,6.70888998554,4.08134335403062,2.52393693099368,0.33905600467908,113.1880749,2.1929475393,-4.30802390461485,4.94914527292784,0.404352529352576,100.1526485,0.220834208957,-12.4128704437111,2.13429743263377,0.359878700486848,100.717226,0.0876030947563,-20.4250315314031,2.42211526269963,0.379292214565949,100.3976501,0.232781754798,-14.5635217131906,0.536342381783683,0.389536652251178,97.54431558,1.45247264337,-7.25097524607587,0.670076753922119,0.359525104297243,95.06028166,9.1806254977,2.72938434109185,1.2514619686856,0.302626000825583,103.0786691,35.6341008544,12.0103309719536,2
"1790",2011,2.16240230383312,0.23932464641033,103.9996865,63.4634403018,17.9680828377867,2.890225913792,0.231528416442129,104.8727715,75.7400805163,20.8352699101142,4.89529042586381,0.252981273152645,101.1827844,48.5395648961,18.0010269734572,5.27498815627132,0.266408919162479,116.8700199,20.6813394642,13.2018423758411,3.99946780428884,0.268915193624784,123.0150728,5.33249080664,5.42875562656985,3.43673758530761,0.309001585283722,108.116928,2.01893366961,-6.88151500482838,2.36981474765171,0.354317137103969,102.67454,0.302021774927,-19.1499772576572,2.43541104157061,0.417393249833604,100.2723024,0.0761750140468,-20.0639284523739,0.870161948966281,0.417224864525042,101.6570455,0.305986316981,-21.4020148664373,0.884888721129726,0.418250731358992,106.4084017,2.25278864414,-14.8648632980789,1.18214499416171,0.412351276675851,114.5907495,12.9439500116,-5.83913296928973,1.8156808330136,0.337098498252207,112.0301996,41.4888061884,7.60021557604965,2.2
"1958",2012,2.70304566372515,0.22309015383941,96.52267736,60.1608299755,20.6275608173749,2.61985179169792,0.236869696255228,101.3656836,73.9128934431,20.5737889168071,3.83032452228792,0.247012015177346,102.3706079,48.6827129197,18.8555289172425,6.24118246625273,0.268132410852855,100.5955869,18.2393281517,12.9799548469123,3.94434422481132,0.281931665443082,116.7452603,4.9882224305,3.22720302331095,2.38700489352655,0.321113243276983,111.9667651,2.13489674026,-6.74548145076044,2.55854225436134,0.36579672219985,101.3947986,0.247529776166,-17.4201388459243,1.5025900519871,0.359997131490707,100.4601385,0.0876025875156,-24.3308111111791,0.710573483957928,0.363366295529287,100.8630704,0.266516198806,-19.5315898285697,1.15278348643437,0.372175985889748,100.1014738,1.59297900851,-10.8596370568977,0.987063915355409,0.353788797679541,99.5209837,10.8954461914,-3.52118161541079,1.89798230660586,0.283221057502381,99.73046884,36.5819775679,12.1476223149032,2
"2126",2013,1.76088989848072,0.219435051721059,100.2612521,62.0732943945,17.9129181019998,2.92379986257875,0.235452258602732,94.31255829,69.5818953949,20.6885783621902,4.35032573960958,0.249347098958456,106.4402121,50.6030832926,17.6863289048713,4.72534058199771,0.265735825314043,113.6786695,19.5245198853,11.7629105079064,4.45055738118261,0.268542160073357,110.9858754,4.53431718741,4.59967111218222,3.94491865789075,0.31233040961737,110.2806719,2.11974865821,-11.0828279487085,2.72277834359383,0.343987599894527,101.011291,0.249778323163,-23.4723527019943,2.46603004869502,0.383349697806029,100.7765779,0.0925196767518,-24.0588920501014,1.62590336508366,0.395386144079042,100.8715433,0.258211756631,-19.9121410289069,1.40308089228059,0.402503665592623,98.64639872,1.78645580268,-10.101622832706,1.35538255062876,0.392049409748885,104.7541518,11.4642133365,-4.86345891427702,1.62839854857947,0.284597640009882,98.3576414,35.0850916957,9.87453492863764,2.2
"2294",2014,4.2311224031797,0.222015478161228,96.89451199,60.6082737338,20.1320426853832,3.84929997624809,0.243064401468808,102.8932488,74.3233671708,20.0887296259027,2.93543681463094,0.244815417141926,86.94429417,44.2309291091,20.1910159197074,3.27579474061721,0.27025970373171,115.2070147,19.8583852634,10.9379251047297,4.56066761229671,0.283137149310983,117.8782376,5.61869407957,5.31267231490348,1.91177092057199,0.311991905474907,110.6419945,2.0871893893,-11.7439484069104,2.02137830804785,0.35274498798353,101.8961879,0.30099750392,-19.0230114986185,1.80587815676173,0.351082718474545,100.541372,0.0868086037547,-23.7087869496741,0.475127611498584,0.353851569049339,101.4522376,0.294788016278,-20.9338661281924,0.288326149642305,0.353287930259559,111.5963363,2.44560252553,-16.9335779443757,0.782536608408357,0.370238111904085,111.6392858,13.1914503678,-6.88988535210706,1.37367756313877,0.302657802219183,115.9251254,41.1926235647,8.68302587191517,2.1
"2462",2015,4.33470638225517,0.225046104120671,98.17695111,61.2334324431,17.7771283660327,4.64976546686597,0.248496589533782,101.4181099,74.3757830844,20.0233088625612,3.69891821988534,0.251372052941509,104.3252916,48.7308022229,18.9062307476756,3.9031690174986,0.267105173190443,111.4681843,19.6459282349,14.3509447047414,2.79900467139385,0.270654459243872,131.4568555,6.30679561941,0.876102116965869,2.82372150860481,0.335711307747122,114.7251741,2.13067254173,-8.16152443294929,2.43488931928367,0.387130283739815,100.2913745,0.222310127024,-16.4307749058764,1.93108119447282,0.364025240475437,100.6534354,0.0888108854245,-27.5320147189885,0.651440240734318,0.363810399860553,101.8541393,0.313702765816,-25.8657088811392,0.500273280678868,0.364280401711423,113.2293481,2.46562792916,-15.3309943105134,1.10014527935578,0.3660741836524,100.0728097,11.5612850414,-3.67402738112957,2.94728683468402,0.244712827168481,104.2509763,37.9269991964,10.3049639709854,2.2
"2630",2016,4.57355965517309,0.226165803768229,96.37920279,60.1020759381,17.7872109654031,3.59757409170773,0.237378022364178,92.75976501,69.2533767389,20.7602181146907,3.24707093797461,0.246198612129978,97.55782553,46.0700327358,19.1971298590118,2.38030047532043,0.259887951388674,110.2888224,17.9931973959,13.0780834290082,4.25363330743294,0.275263712448314,124.2509563,5.23802870262,2.28259400812237,3.00855557686453,0.32877447994166,109.0869788,1.76313257409,-7.63583210879626,1.69563966685951,0.354035299299024,100.3842749,0.241622654665,-21.5860919802651,1.99347317842735,0.400917238089033,100.5413078,0.0869570223636,-21.4827107579745,1.30024619213094,0.405121296140445,101.8575338,0.302366546385,-22.7642624319114,1.88992584766089,0.406072173713217,110.6680389,2.23451129318,-13.7614435892339,1.78717687323803,0.399412996718211,123.6393545,13.44110112,-6.16491057086623,2.49324307804811,0.279121729793386,103.3761668,36.9235607643,9.54547642900735,2.4
"2798",2017,3.72795110247776,0.216565261232259,92.75936023,58.1112535894,18.6760115100465,3.67681569637572,0.23119153737977,107.4688456,77.6961005878,20.1225400637871,3.08872035269152,0.246914334416211,121.2349959,53.968161826,17.8401450755238,2.38976264378679,0.252714048152457,126.6938189,20.083813445,13.8605502852828,3.94763769274483,0.270147494124364,152.8079062,7.20058175425,5.01043317989628,3.71902655110404,0.302477466671928,108.2208607,2.08007061804,-10.9286628403744,1.17464990699255,0.350904698736982,101.8696546,0.307198302164,-20.1457077011035,1.3365552408857,0.362953421149356,100.3179593,0.0845051183113,-21.0168617031981,1.24140418920094,0.370877287521679,100.7005125,0.275850528367,-20.5059052353045,2.07674658681611,0.38721996726058,107.5858536,2.22269759685,-13.9108853455086,2.56724840899134,0.384663192970402,119.3516518,12.4071150133,-3.81568775878852,3.01025071763776,0.280518180914629,111.8032747,40.363509618,9.20603052695503,2.5
"2966",2018,2.58344001502502,0.212034996899127,117.4407147,69.2339135100955,15.7113842490712,4.21473136813905,0.219389180277007,98.04054229,70.2607121486008,21.8092781594452,2.87414057250538,0.231996277196182,118.756627,53.0232653524366,18.5519028802093,3.24664017069497,0.259439926183678,127.6891737,21.016440052942,10.9503930620319,2.6792846245675,0.283450672680053,150.3468269,7.78089306017593,-2.92257377680982,2.42171972541626,0.313868142861252,117.6685744,2.36261230515424,-12.9801789585667,1.06004275512258,0.332438631984412,101.0562576,0.279835616731181,-19.1757719641711,1.17022883979131,0.359520429124953,100.3488239,0.086752143472,-27.0647821752469,1.51589098405277,0.364320494867717,100.9920064,0.288491167166,-21.0618511603283,0.782225967450796,0.364981610225709,105.6574332,2.15680455664,-9.76628863706051,1.13477712823555,0.360330347062866,120.1336967,13.2213230763,-6.91055040542915,2.77038856188411,0.275406163057127,123.1814317,45,7.42402973376633,2.456
"3134",2019,3.00815370746177,0.22009269223498,109.6001499,67.6063607953582,17.7109502082299,3.50854494599425,0.234680913003152,107.4934484,77.2883632737396,20.7779647887857,2.98095434728685,0.243032942407158,123.0627996,55.3136681418258,18.9501506911994,2.8449986643056,0.256840477244745,143.3261113,24.6388643809488,11.1159073680274,2.32276936263203,0.265767554700353,132.6792342,5.87516551130689,5.35426879665605,2.75268653218789,0.276949485118778,107.7255205,2.03701396275628,-10.0221637274412,1.47752497856276,0.302291769600362,101.5775676,0.298807219168782,-18.5760023086291,2.54409552549868,0.344165726330091,100.1987869,0.0830990557047,-26.0507648322408,1.63308006235073,0.344688619475146,100.8009105,0.28628246564,-20.874518422619,1.96879445449061,0.353152910704761,110.5690665,2.3366834644,-14.2467984200702,1.95579933691971,0.352462002952967,115.8813686,12.5020438553,-4.31894611968426,2.06155908548725,0.249528493494743,118.6394584,44.5495492524,7.53072821278671,2.214
"3302",2020,3.14254522387783,0.220016583171199,102.5524421,61.9048235773488,19.1999610866483,3.61406951963463,0.226667514788312,96.869782,70.3030609180107,22.8077781109829,2.6690344805576,0.244052529209055,115.7801747,52.2034415839387,19.7573882955501,4.1399355135395,0.268527551328059,143.0591404,24.0343856624219,10.4377136878662,3.22710069964569,0.285039421633662,156.3045523,7.67327288608333,0.321728781739774,2.37748776071043,NA,105.85313,1.55236976408105,-9.62207638150901,3.23839482293294,NA,101.0031549,0.248070474725752,-17.0606447541037,1.02091098274023,0.310173920132929,100.5544979,0.0901487712052945,-22.3488323228779,0.822410561296504,0.310706742855759,101.8382409,0.302183136566423,-19.8944035622129,1.93682357219337,0.316605342137948,104.6246316,2.09244039010244,-12.6385204338534,2.38648958532903,0.337269958619882,123.9703071,12.5920214921217,-4.40505064714986,2.23616489964125,0.264730060139169,125.5595969,46.5789729140693,7.63136698907496,2.166
"3470",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45313991051495,NA,100.8276306,0.096400035177719,-18.4622975959199,1.23288327817378,NA,NA,NA,-16.8831823587338,2.5844117503797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
